Postal Code,Place Name,State,County,Latitude,Longitude
2827,Hunndalen,Oppland,Gjøvik,60.7833,10.6333
2832,Biri,Oppland,Gjøvik,60.9503,10.62
2836,Biri,Oppland,Gjøvik,60.9503,10.62
2837,Biristrand,Oppland,Gjøvik,60.9899,10.5287
2838,Snertingdal,Oppland,Gjøvik,60.8804,10.3882
2839,Øvre Snertingdal,Oppland,Gjøvik,60.9326,10.2421
2659,Dombås,Oppland,Dovre,62.0696,9.1235
2660,Dombås,Oppland,Dovre,62.0696,9.1235
2661,Hjerkinn,Oppland,Dovre,62.2167,9.5333
2662,Dovre,Oppland,Dovre,61.9844,9.254
2663,Dovreskogen,Oppland,Dovre,61.9204,9.3385
2664,Dovre,Oppland,Dovre,61.9844,9.254
2665,Lesja,Oppland,Lesja,62.1184,8.8642
2666,Lora,Oppland,Lesja,62.1483,8.6868
2667,Lesjaverk,Oppland,Lesja,62.1919,8.5419
2668,Lesjaskog,Oppland,Lesja,62.2329,8.357
2669,Bjorli,Oppland,Lesja,62.2596,8.204
2690,Skjåk,Oppland,Skjåk,61.8839,8.2691
2693,Nordberg,Oppland,Skjåk,61.9147,8.0929
2694,Skjåk,Oppland,Skjåk,61.8849,8.2636
2695,Grotli,Oppland,Skjåk,62.0135,7.6303
2685,Garmo,Oppland,Lom,61.8278,8.7889
2686,Lom,Oppland,Lom,61.8333,8.55
2687,Bøverdalen,Oppland,Lom,61.7205,8.3464
2688,Lom,Oppland,Lom,61.8333,8.55
2680,Vågå,Oppland,Vågå,61.875,9.0967
2682,Lalm,Oppland,Vågå,61.8167,9.2667
2683,Tessanden,Oppland,Vågå,61.8475,8.9629
2684,Vågå,Oppland,Vågå,61.868,9.0864
2639,Vinstra,Oppland,Nord-Fron,61.5952,9.7523
2640,Vinstra,Oppland,Nord-Fron,61.5952,9.7523
2642,Kvam,Oppland,Nord-Fron,61.6667,9.7
2643,Skåbu,Oppland,Nord-Fron,61.5333,9.4167
2670,Otta,Oppland,Sel,61.7712,9.5353
2672,Sel,Oppland,Sel,61.8446,9.4135
2673,Høvringen,Oppland,Sel,61.9,9.4833
2674,Mysusæter,Oppland,Sel,61.8,9.6833
2675,Otta,Oppland,Sel,61.7712,9.5353
2676,Heidal,Oppland,Sel,61.7556,9.2997
2677,Nedre Heidal,Oppland,Sel,61.7093,9.4304
2645,Sør-Fron,Oppland,Sør-Fron,61.5766,9.8623
2646,Gålå,Oppland,Sør-Fron,61.5021,9.7935
2647,Sør-Fron,Oppland,Sør-Fron,61.5667,9.9333
2648,Sør-Fron,Oppland,Sør-Fron,61.5667,9.9333
2658,Espedalen,Oppland,Sør-Fron,61.439,9.4955
2630,Ringebu,Oppland,Ringebu,61.5167,10.1667
2631,Ringebu,Oppland,Ringebu,61.5167,10.1667
2632,Venabygd,Oppland,Ringebu,61.5833,10.05
2633,Fåvang,Oppland,Ringebu,61.454,10.1895
2634,Fåvang,Oppland,Ringebu,61.4565,10.1948
2635,Tretten,Oppland,Øyer,61.3142,10.3007
2636,Øyer,Oppland,Øyer,61.265,10.413
2637,Øyer,Oppland,Øyer,61.2462,10.4394
2649,Østre Gausdal,Oppland,Gausdal,61.2271,10.229
2651,Østre Gausdal,Oppland,Gausdal,61.2572,10.1563
2652,Svingvoll,Oppland,Gausdal,61.2952,10.1833
2653,Vestre Gausdal,Oppland,Gausdal,61.2,10.15
2656,Follebu,Oppland,Gausdal,61.2333,10.2833
2657,Svatsum,Oppland,Gausdal,61.3196,9.8606
2820,Nordre Toten,Oppland,Østre Toten,60.7411,10.7592
2847,Kolbu,Oppland,Østre Toten,60.6167,10.7667
2848,Skreia,Oppland,Østre Toten,60.65,10.9333
2849,Kapp,Oppland,Østre Toten,60.7142,10.8577
2850,Lena,Oppland,Østre Toten,60.6747,10.8132
2851,Lena,Oppland,Østre Toten,60.6747,10.8132
2857,Skreia,Oppland,Østre Toten,60.65,10.9333
2858,Kapp,Oppland,Østre Toten,60.7142,10.8617
2830,Raufoss,Oppland,Vestre Toten,60.7264,10.6172
2831,Raufoss,Oppland,Vestre Toten,60.7264,10.6172
2840,Reinsvoll,Oppland,Vestre Toten,60.6833,10.6167
2843,Eina,Oppland,Vestre Toten,60.6333,10.6
2846,Bøverbru,Oppland,Vestre Toten,60.6646,10.6747
2853,Reinsvoll,Oppland,Vestre Toten,60.6833,10.6167
2854,Eina,Oppland,Vestre Toten,60.6333,10.6
3520,Jevnaker,Oppland,Jevnaker,60.2414,10.385
3521,Jevnaker,Oppland,Jevnaker,60.2414,10.385
2713,Roa,Oppland,Lunner,60.2909,10.6158
2715,Lunner,Oppland,Lunner,60.3167,10.55
2716,Harestua,Oppland,Lunner,60.2073,10.7129
2717,Grua,Oppland,Lunner,60.2667,10.6667
2720,Grindvoll,Oppland,Lunner,60.2973,10.4843
2730,Lunner,Oppland,Lunner,60.3167,10.55
2740,Roa,Oppland,Lunner,60.2909,10.6158
2742,Grua,Oppland,Lunner,60.2667,10.6667
2743,Harestua,Oppland,Lunner,60.1976,10.7159
2711,Gran,Oppland,Gran,60.3667,10.5667
2712,Brandbu,Oppland,Gran,60.4333,10.4667
2714,Jaren,Oppland,Gran,60.3927,10.5616
2718,Brandbu,Oppland,Gran,60.4333,10.4667
2750,Gran,Oppland,Gran,60.3667,10.5667
2760,Brandbu,Oppland,Gran,60.4333,10.4667
2770,Jaren,Oppland,Gran,60.3927,10.5616
3522,Bjoneroa,Oppland,Gran,60.5167,10.2667
2860,Hov,Oppland,Søndre Land,60.6987,10.3519
2861,Landåsbygda,Oppland,Søndre Land,60.8334,10.2966
2862,Fluberg,Oppland,Søndre Land,60.7667,10.25
2864,Fall,Oppland,Søndre Land,60.6833,10.3667
2866,Enger,Oppland,Søndre Land,60.5667,10.35
2867,Hov,Oppland,Søndre Land,60.6987,10.3519
2879,Odnes,Oppland,Søndre Land,60.8,10.2
2870,Dokka,Oppland,Nordre Land,60.84,10.0618
2880,Nord-Torpa,Oppland,Nordre Land,61.0168,9.9016
2881,Aust-Torpa,Oppland,Nordre Land,60.9505,10.1389
2882,Dokka,Oppland,Nordre Land,60.84,10.0618
2929,Bagn,Oppland,Sør-Aurdal,60.8225,9.5521
2930,Bagn,Oppland,Sør-Aurdal,60.8225,9.5521
2933,Reinli,Oppland,Sør-Aurdal,60.8333,9.5
2936,Begnadalen,Oppland,Sør-Aurdal,60.6476,9.7834
2937,Begna,Oppland,Sør-Aurdal,60.6475,9.8549
3528,Hedalen,Oppland,Sør-Aurdal,60.6039,9.7449
2890,Etnedal,Oppland,Etnedal,60.8878,9.6414
2893,Etnedal,Oppland,Etnedal,60.8874,9.6437
2900,Fagernes,Oppland,Nord-Aurdal,60.9858,9.2324
2901,Fagernes,Oppland,Nord-Aurdal,60.9858,9.2324
2907,Leira I Valdres,Oppland,Nord-Aurdal,60.9858,9.2324
2910,Aurdal,Oppland,Nord-Aurdal,60.9333,9.4
2917,Skrautvål,Oppland,Nord-Aurdal,61.0331,9.2088
2918,Ulnes,Oppland,Nord-Aurdal,61,9.1
2920,Leira I Valdres,Oppland,Nord-Aurdal,60.8225,9.5521
2923,Tisleidalen,Oppland,Nord-Aurdal,60.8691,9.2176
2959,Røn,Oppland,Vestre Slidre,61.0331,9.0544
2960,Røn,Oppland,Vestre Slidre,61.0333,9.0564
2966,Slidre,Oppland,Vestre Slidre,61.088,8.9814
2967,Lomen,Oppland,Vestre Slidre,61.1344,8.8906
2939,Heggenes,Oppland,Øystre Slidre,61.1438,9.0694
2940,Heggenes,Oppland,Øystre Slidre,61.1438,9.0694
2943,Rogne,Oppland,Øystre Slidre,61.1,9.1333
2950,Skammestein,Oppland,Øystre Slidre,61.2,9.0167
2952,Beito,Oppland,Øystre Slidre,61.2435,8.8667
2953,Beitostølen,Oppland,Øystre Slidre,61.25,8.9167
2973,Ryfoss,Oppland,Vang,60.5696,9.104
2974,Vang I Valdres,Oppland,Vang,61.153,8.6113
2975,Vang I Valdres,Oppland,Vang,61.153,8.6113
2977,Øye,Oppland,Vang,61.1667,8.4
2985,Tyinkrysset,Oppland,Vang,61.204,8.2395
3001,Drammen,Buskerud,Drammen,59.7439,10.2045
3002,Drammen,Buskerud,Drammen,59.7439,10.2045
3003,Drammen,Buskerud,Drammen,59.7439,10.2045
3004,Drammen,Buskerud,Drammen,59.7439,10.2045
3005,Drammen,Buskerud,Drammen,59.7439,10.2045
3006,Drammen,Buskerud,Drammen,59.7192,10.146
3007,Drammen,Buskerud,Drammen,59.7531,10.126
3008,Drammen,Buskerud,Drammen,59.7439,10.2045
3011,Drammen,Buskerud,Drammen,59.7439,10.2045
3012,Drammen,Buskerud,Drammen,59.7439,10.2045
3013,Drammen,Buskerud,Drammen,59.7439,10.2045
3014,Drammen,Buskerud,Drammen,59.7439,10.2045
3015,Drammen,Buskerud,Drammen,59.7439,10.2045
3016,Drammen,Buskerud,Drammen,59.7439,10.2045
3017,Drammen,Buskerud,Drammen,59.7439,10.2045
3018,Drammen,Buskerud,Drammen,59.7439,10.2045
3019,Drammen,Buskerud,Drammen,59.7439,10.2045
3020,Drammen,Buskerud,Drammen,59.7439,10.2045
3021,Drammen,Buskerud,Drammen,59.7439,10.2045
3022,Drammen,Buskerud,Drammen,59.7439,10.2045
3023,Drammen,Buskerud,Drammen,59.7439,10.2045
3024,Drammen,Buskerud,Drammen,59.7538,10.137
3025,Drammen,Buskerud,Drammen,59.7574,10.1481
3026,Drammen,Buskerud,Drammen,59.7584,10.145
3027,Drammen,Buskerud,Drammen,59.7527,10.1261
3028,Drammen,Buskerud,Drammen,59.7567,10.1237
3029,Drammen,Buskerud,Drammen,59.7616,10.1267
3030,Drammen,Buskerud,Drammen,59.7289,10.1463
3031,Drammen,Buskerud,Drammen,59.7232,10.1434
3032,Drammen,Buskerud,Drammen,59.7098,10.1547
3033,Drammen,Buskerud,Drammen,59.7189,10.1598
3034,Drammen,Buskerud,Drammen,59.7439,10.2045
3035,Drammen,Buskerud,Drammen,59.7439,10.2045
3036,Drammen,Buskerud,Drammen,59.6962,10.2443
3037,Drammen,Buskerud,Drammen,59.6954,10.2993
3038,Drammen,Buskerud,Drammen,59.712,10.2572
3039,Drammen,Buskerud,Drammen,59.6863,10.245
3040,Drammen,Buskerud,Drammen,59.7439,10.2045
3041,Drammen,Buskerud,Drammen,59.7439,10.2045
3042,Drammen,Buskerud,Drammen,59.7439,10.2045
3043,Drammen,Buskerud,Drammen,59.7439,10.2045
3044,Drammen,Buskerud,Drammen,59.7439,10.2045
3045,Drammen,Buskerud,Drammen,59.7439,10.2045
3046,Drammen,Buskerud,Drammen,59.7439,10.2045
3047,Drammen,Buskerud,Drammen,59.7439,10.2045
3048,Drammen,Buskerud,Drammen,59.7449,10.1443
3601,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3602,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3603,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3604,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3605,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3606,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3608,Heistadmoen,Buskerud,Kongsberg,59.596,9.6635
3610,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3611,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3612,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3613,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3614,Kongsberg,Buskerud,Kongsberg,59.7082,9.5858
3615,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3616,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3617,Kongsberg,Buskerud,Kongsberg,59.6686,9.6502
3618,Skollenborg,Buskerud,Kongsberg,59.6217,9.6829
3619,Skollenborg,Buskerud,Kongsberg,59.6218,9.6829
3646,Hvittingfoss,Buskerud,Kongsberg,59.483,10.0102
3647,Hvittingfoss,Buskerud,Kongsberg,59.4857,10.0117
3648,Passebekk,Buskerud,Kongsberg,59.5113,9.8271
3501,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3502,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3503,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3504,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3507,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3510,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3511,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3512,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3513,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3514,Hønefoss,Buskerud,Ringerike,60.1723,10.3208
3515,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3516,Hønefoss,Buskerud,Ringerike,60.3349,10.1063
3517,Hønefoss,Buskerud,Ringerike,60.168,10.2565
3518,Hønefoss,Buskerud,Ringerike,60.1843,10.199
3519,Hønefoss,Buskerud,Ringerike,60.1353,10.1678
3523,Nes I Ådal,Buskerud,Ringerike,60.5667,9.9833
3524,Nes I Ådal,Buskerud,Ringerike,60.5667,9.9833
3525,Hallingby,Buskerud,Ringerike,60.2667,10.2
3526,Hallingby,Buskerud,Ringerike,60.2667,10.2
3533,Tyristrand,Buskerud,Ringerike,60.1,10.1
3534,Sokna,Buskerud,Ringerike,60.2333,9.9
3529,Røyse,Buskerud,Hole,60.0789,10.2808
3530,Røyse,Buskerud,Hole,60.0774,10.1973
3531,Krokkleiva,Buskerud,Hole,60.062,10.3104
3538,Sollihøgda,Buskerud,Hole,59.9641,10.3452
3539,Flå,Buskerud,Flå,60.4302,9.462
3540,Nesbyen,Buskerud,Nes,60.5681,9.1027
3541,Nesbyen,Buskerud,Nes,60.5681,9.1027
3550,Gol,Buskerud,Gol,60.7014,8.9457
3551,Gol,Buskerud,Gol,60.7014,8.9457
3560,Hemsedal,Buskerud,Hemsedal,60.8629,8.5534
3561,Hemsedal,Buskerud,Hemsedal,60.8629,8.5534
3570,Ål,Buskerud,Ål,60.6282,8.5628
3571,Ål,Buskerud,Ål,60.6282,8.5628
3579,Torpo,Buskerud,Ål,60.6667,8.7167
3575,Hol,Buskerud,Hol,60.6151,8.294
3576,Hol,Buskerud,Hol,60.6151,8.294
3577,Hovet,Buskerud,Hol,60.6333,8.1667
3580,Geilo,Buskerud,Hol,60.5333,8.2076
3581,Geilo,Buskerud,Hol,60.5333,8.2076
3588,Dagali,Buskerud,Hol,60.415,8.4622
3593,Ustaoset,Buskerud,Hol,60.5,8.0667
3595,Haugastøl,Buskerud,Hol,60.512,7.8631
3350,Prestfoss,Buskerud,Sigdal,60.0422,9.6302
3351,Prestfoss,Buskerud,Sigdal,60.0422,9.6302
3355,Solumsmoen,Buskerud,Sigdal,59.9635,9.7709
3358,Nedre Eggedal,Buskerud,Sigdal,60.1347,9.4371
3359,Eggedal,Buskerud,Sigdal,60.2333,9.3667
3535,Krøderen,Buskerud,Krødsherad,60.15,9.8167
3536,Noresund,Buskerud,Krødsherad,60.1803,9.6231
3537,Krøderen,Buskerud,Krødsherad,60.15,9.8167
3340,Åmot,Buskerud,Modum,59.9,9.9
3341,Åmot,Buskerud,Modum,59.9,9.9
3342,Åmot,Buskerud,Modum,59.9,9.9
3360,Geithus,Buskerud,Modum,59.95,9.9833
3361,Geithus,Buskerud,Modum,59.95,9.9833
3370,Vikersund,Buskerud,Modum,59.9659,9.995
3371,Vikersund,Buskerud,Modum,59.9659,9.995
3300,Hokksund,Buskerud,Øvre Eiker,59.7708,9.9099
3301,Hokksund,Buskerud,Øvre Eiker,59.7708,9.9099
3320,Vestfossen,Buskerud,Øvre Eiker,59.7333,9.8667
3321,Vestfossen,Buskerud,Øvre Eiker,59.7333,9.8667
3322,Fiskum,Buskerud,Øvre Eiker,59.7,9.8
3330,Skotselv,Buskerud,Øvre Eiker,59.845,9.8841
3331,Skotselv,Buskerud,Øvre Eiker,59.8424,9.8924
3050,Mjøndalen,Buskerud,Nedre Eiker,59.7463,10.0189
3051,Mjøndalen,Buskerud,Nedre Eiker,59.7463,10.0189
3053,Steinberg,Buskerud,Nedre Eiker,59.7667,9.95
3054,Krokstadelva,Buskerud,Nedre Eiker,59.75,10.0167
3055,Krokstadelva,Buskerud,Nedre Eiker,59.75,10.0167
3056,Solbergelva,Buskerud,Nedre Eiker,59.7667,10.0667
3057,Solbergelva,Buskerud,Nedre Eiker,59.7667,10.0667
3058,Solbergmoen,Buskerud,Nedre Eiker,59.7561,10.0221
3400,Lier,Buskerud,Lier,59.8167,10.25
3401,Lier,Buskerud,Lier,59.8167,10.25
3407,Tranby,Buskerud,Lier,59.8167,10.25
3408,Tranby,Buskerud,Lier,59.8167,10.25
3410,Sylling,Buskerud,Lier,59.9,10.2833
3411,Sylling,Buskerud,Lier,59.9,10.2833
3412,Lierstranda,Buskerud,Lier,59.7557,10.2617
3420,Lierskogen,Buskerud,Lier,59.8196,10.3301
3421,Lierskogen,Buskerud,Lier,59.7833,10.2833
3425,Reistad,Buskerud,Lier,59.7833,10.2833
3428,Lier,Buskerud,Lier,59.7833,10.2833
3430,Spikkestad,Buskerud,Røyken,59.7426,10.3401
3431,Spikkestad,Buskerud,Røyken,59.7426,10.3401
3440,Røyken,Buskerud,Røyken,59.7475,10.3936
3441,Røyken,Buskerud,Røyken,59.7475,10.3936
3442,Hyggen,Buskerud,Røyken,59.7167,10.3553
3470,Slemmestad,Buskerud,Røyken,59.7804,10.4988
3471,Slemmestad,Buskerud,Røyken,59.7804,10.4988
3472,Bødalen,Buskerud,Røyken,59.76,10.4612
3474,Åros,Buskerud,Røyken,59.7031,10.5136
3477,Båtstø,Buskerud,Røyken,59.7242,10.5181
3478,Nærsnes,Buskerud,Røyken,59.76,10.4983
3475,Sætre,Buskerud,Hurum,59.6817,10.5247
3476,Sætre,Buskerud,Hurum,59.6817,10.5247
3480,Filtvet,Buskerud,Hurum,59.5736,10.615
3481,Tofte,Buskerud,Hurum,59.5428,10.5614
3482,Tofte,Buskerud,Hurum,59.5428,10.5614
3483,Kana,Buskerud,Hurum,59.5268,10.4759
3484,Holmsbu,Buskerud,Hurum,59.5614,10.4275
3490,Klokkarstua,Buskerud,Hurum,59.6139,10.4579
3491,Klokkarstua,Buskerud,Hurum,59.6139,10.4579
3620,Flesberg,Buskerud,Flesberg,59.85,9.45
3621,Lampeland,Buskerud,Flesberg,59.8349,9.5791
3622,Svene,Buskerud,Flesberg,59.8,9.5833
3623,Lampeland,Buskerud,Flesberg,59.8349,9.5791
3624,Lyngdal I Numedal,Buskerud,Flesberg,59.9,9.5167
3626,Rollag,Buskerud,Rollag,59.9843,9.2964
3627,Veggli,Buskerud,Rollag,60.0409,9.1564
3628,Veggli,Buskerud,Rollag,60.0409,9.1564
3629,Nore,Buskerud,Nore Og Uvdal,60.1667,9.0167
3630,Rødberg,Buskerud,Nore Og Uvdal,60.2672,8.9472
3631,Rødberg,Buskerud,Nore Og Uvdal,60.2672,8.9472
3632,Uvdal,Buskerud,Nore Og Uvdal,60.2667,8.7333
3167,Åsgårdstrand,Vestfold,Horten,59.3489,10.4675
3179,Åsgårdstrand,Vestfold,Horten,59.3489,10.4675
3180,Nykirke,Vestfold,Horten,59.4219,10.3808
3181,Horten,Vestfold,Horten,59.4172,10.4834
3182,Horten,Vestfold,Horten,59.4172,10.4834
3183,Horten,Vestfold,Horten,59.4172,10.4834
3184,Borre,Vestfold,Horten,59.414,10.4646
3185,Skoppum,Vestfold,Horten,59.3833,10.4167
3186,Horten,Vestfold,Horten,59.4172,10.4834
3187,Horten,Vestfold,Horten,59.4172,10.4834
3188,Horten,Vestfold,Horten,59.4172,10.4834
3189,Horten,Vestfold,Horten,59.4172,10.4834
3191,Horten,Vestfold,Horten,59.4172,10.4834
3192,Horten,Vestfold,Horten,59.3058,10.1742
3193,Horten,Vestfold,Horten,59.4172,10.4834
3194,Horten,Vestfold,Horten,59.4172,10.4834
3195,Skoppum,Vestfold,Horten,59.3833,10.4167
3196,Horten,Vestfold,Horten,59.4172,10.4834
3199,Borre,Vestfold,Horten,59.4116,10.4723
3080,Holmestrand,Vestfold,Holmestrand,59.4876,10.3176
3081,Holmestrand,Vestfold,Holmestrand,59.4876,10.3176
3082,Holmestrand,Vestfold,Holmestrand,59.4876,10.3176
3087,Botne,Vestfold,Holmestrand,59.4999,10.2572
3088,Botne,Vestfold,Holmestrand,59.4876,10.3176
3101,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3103,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3104,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3105,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3107,Sem,Vestfold,Tønsberg,59.2833,10.3333
3109,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3110,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3111,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3112,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3113,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3114,Tønsberg,Vestfold,Tønsberg,59.2916,10.4682
3115,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3116,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3117,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3118,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3119,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3122,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3123,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3124,Tønsberg,Vestfold,Tønsberg,59.2512,10.473
3125,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3126,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3127,Tønsberg,Vestfold,Tønsberg,59.2675,10.4076
3150,Tolvsrød,Vestfold,Tønsberg,59.2741,10.478
3151,Tolvsrød,Vestfold,Tønsberg,59.2741,10.478
3152,Tolvsrød,Vestfold,Tønsberg,59.2741,10.478
3153,Tolvsrød,Vestfold,Tønsberg,59.2741,10.478
3154,Tolvsrød,Vestfold,Tønsberg,59.2741,10.478
3157,Barkåker,Vestfold,Tønsberg,59.3167,10.3833
3166,Tolvsrød,Vestfold,Tønsberg,59.2741,10.478
3170,Sem,Vestfold,Tønsberg,59.2833,10.3333
3171,Sem,Vestfold,Tønsberg,59.2833,10.3333
3172,Vear,Vestfold,Tønsberg,59.2698,10.3556
3201,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3202,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3203,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3204,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3205,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3206,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3207,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3208,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3209,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3210,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3211,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3212,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3213,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3214,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3215,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3216,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3217,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3218,Sandefjord,Vestfold,Sandefjord,59.1318,10.2699
3219,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3220,Sandefjord,Vestfold,Sandefjord,59.1631,10.1607
3221,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3222,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3223,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3224,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3225,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3226,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3227,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3228,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3229,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3230,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3231,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3232,Sandefjord,Vestfold,Sandefjord,59.1201,10.1624
3233,Sandefjord,Vestfold,Sandefjord,59.1426,10.294
3234,Sandefjord,Vestfold,Sandefjord,59.0883,10.2664
3235,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3236,Sandefjord,Vestfold,Sandefjord,59.1266,10.2696
3237,Sandefjord,Vestfold,Sandefjord,59.1036,10.2926
3238,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3239,Sandefjord,Vestfold,Sandefjord,59.1749,10.241
3240,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3241,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3242,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3244,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3246,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3249,Sandefjord,Vestfold,Sandefjord,59.1312,10.2166
3251,Larvik,Vestfold,Larvik,59.0533,10.0352
3252,Larvik,Vestfold,Larvik,59.0533,10.0352
3253,Larvik,Vestfold,Larvik,59.0533,10.0352
3254,Larvik,Vestfold,Larvik,59.0533,10.0352
3255,Larvik,Vestfold,Larvik,59.0533,10.0352
3256,Larvik,Vestfold,Larvik,59.0533,10.0352
3257,Larvik,Vestfold,Larvik,59.0533,10.0352
3258,Larvik,Vestfold,Larvik,59.0533,10.0352
3259,Larvik,Vestfold,Larvik,59.0533,10.0352
3260,Larvik,Vestfold,Larvik,59.0533,10.0352
3261,Larvik,Vestfold,Larvik,59.0347,10.1042
3262,Larvik,Vestfold,Larvik,59.0533,10.0352
3263,Larvik,Vestfold,Larvik,59.0533,10.0352
3264,Larvik,Vestfold,Larvik,59.0533,10.0352
3265,Larvik,Vestfold,Larvik,59.0533,10.0352
3267,Larvik,Vestfold,Larvik,59.0243,9.9906
3268,Larvik,Vestfold,Larvik,59.0533,10.0352
3269,Larvik,Vestfold,Larvik,59.0533,10.0352
3270,Larvik,Vestfold,Larvik,59.0922,10.102
3271,Larvik,Vestfold,Larvik,59.0533,10.0352
3274,Larvik,Vestfold,Larvik,59.0533,10.0352
3280,Tjodalyng,Vestfold,Larvik,59.0558,10.127
3281,Tjodalyng,Vestfold,Larvik,59.0627,10.1516
3282,Kvelde,Vestfold,Larvik,59.1833,9.9833
3284,Kvelde,Vestfold,Larvik,59.1833,9.9833
3285,Larvik,Vestfold,Larvik,59.0533,10.0352
3290,Stavern,Vestfold,Larvik,59,10.0333
3291,Stavern,Vestfold,Larvik,59,10.0333
3292,Stavern,Vestfold,Larvik,59,10.0333
3294,Stavern,Vestfold,Larvik,58.9802,9.9628
3295,Helgeroa,Vestfold,Larvik,59,9.85
3296,Nevlunghamn,Vestfold,Larvik,58.9667,9.8667
3297,Helgeroa,Vestfold,Larvik,59,9.85
3060,Svelvik,Vestfold,Svelvik,59.6137,10.4087
3061,Svelvik,Vestfold,Svelvik,59.6137,10.4087
3075,Berger,Vestfold,Svelvik,59.545,10.3714
3070,Sande I Vestfold,Vestfold,Sande (V.),59.5868,10.2081
3071,Sande I Vestfold,Vestfold,Sande (V.),59.5868,10.2081
3090,Hof,Vestfold,Hof,59.5301,10.0903
3092,Sundbyfoss,Vestfold,Hof,59.5135,10.1267
